Territory,Division,GDOS_ID,Name,Address,Phone,Zip,Duplicate,DoNotImport,Reason
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad65095338f0150f024649d0038,Evenhouse Printing,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad65095338f0150f02483ae003b,LA Laundry ,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad65095338f0150f024a419003e,Fred's Service,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad65095338f0150f024c38a0041,Gregarios Gator Pub,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd0150fa7140cc0000,Brothers of Mercy Nursing / Assisted Living,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd0150fa7161960003,The Barker Store,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015128cb6a13003c,Zittel Market,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015128cba7b3003f,Black Rock Beverages,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015128cbe4e60042,Niagara Academy ,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015128cc24c00045,Texas Gas Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015128cd2f28004b,Depew Fire Hall,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd0151383f57930069,Cleveland Temple Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01515c4c1a8000c2,Falmouth American Legion American Legion,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01515c4cd8d200cb,Boothbay Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01515c4cf75100ce,Bowdoinham Country Store,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01515c4d745b00d4,cape elizabeth Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01515c4db4fb00d7,Groceries On The Go,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01515c4df14500da,Denmark Transfer Station,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01515c4e2e3900dd,Epping Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01515c91dc5500e0,Falmouth Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01515c921a8c00e6,Freeport  Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01515c92596200ec,Hampton Recycling Center,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01515c9278da00ef,Hanscom North,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01515c92983a00f2,Hanscom South,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01515c93946e010a,New Gloucester Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01515c93b39a010d,Salvation Army Donation Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166dee36d0114,North Hampton Recycling Center,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166df03620117,North Freeport  Variety,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166df2328011a,North Hampton Grocery ,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166df64350120,Ogunquit Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166dfa4d80126,Oxford Transfer Station ,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166e0a8e0013e,Robins Auto,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166e0c8ab0141,Rochester Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166e0ea720144,Seabrook Recycling Center,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166e10af60147,South Berwick Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166e12a93014a,S. Portland Transfer Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166e16a350150,Strafford Farms,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166e20b7d015f,Gray Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166e32f83017a,Wiscasset  Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166e38fe30183,Harpswell Transfer Station ,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166e3f056018c,Topsham  Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd015166e451a90195,Biddeford  Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd0151ecc3374601af,Scarborough Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd0151ecc44f3f01b8,Riverside  Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd0151ecc4ab4c01bb,Yarmouth Transfer Station,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd0151ecc67b2401be,Lisbon Street News,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a4d8ad650f793dd01528c42836a01de,WINGS & THINGS,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5536df52ac04cb0153172b99860011,Amish Swing & Things,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5536df52ac04cb0153217dff040089,St. John Thrift Store,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5536df52ac04cb01535f4a19820106,Salvation Army Drop Box (Giant Eagle),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5536df52ac04cb01535f4a3b500109,Dollar General -U Dollar General,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5536df52ac04cb01535f4a5c0b010c,Salvation Army Drop Box (K Mart),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5536df52ac04cb01535f4a7e2a010f,Salvation Army Drop Box (Last Minute Mart),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5536df52ac04cb01535f4ac2490115,Salvation Army Drop Box (Park Shopping Center),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5536df52ac04cb01535f4ae40c0118,Salvation Army Drop Box (Mt. Pleasant Boro),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a5536df52ac04cb01535f4b06c4011b,Salvation Army Drop Box (Round Hill Church),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5536df52ac04cb01535f4b28bf011e,Safran Super Market Safran,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5536df52ac04cb01535f4b6b4c0121,Salvation Army Drop Box (Scottdale Boro),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a5536df52ac04cb01535f4bef610127,Salvation Army Drop Box (Ardmore Shopping Center),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5536df52ac04cb01535f4c73a3012a,Salvation Army Drop Box (Alliance Christian Church),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5c43915432f6d2015460bf5c4b0006,Peroxy Chemical,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5c43915432f6d2015460bf5ef20009,Platinum Fitness,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5c43915432f6d2015460bf6151000c,Clarence Bowling Academy,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5c43915432f6d2015460bf63ff000f,Weber City Deli,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5c43915432f6d2015460bf66370012,Moose Lodge,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5c43915432f6d2015460bf68670015,St. John Community Church of Eden,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501530d2bf7770024,Calef Grocery,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501531c5139aa002d,Columbia Park Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501531c515ad60030,Sav-A-Lot,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501531c517c110033,West Park Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501531c519ca80036,Willoughby Hills UM Church,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501531c51df16003c,YMCA,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501531c51ff5a003f,YMCA,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501531c521fc20042,YMCA,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac0495015326a153200045,Route 30 Store Truck,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac0495015326a178aa0048,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac0495015326a19db3004b,Salvation Army Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac0495015330ee66a60056,Lyman  Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac0495015330ee88850059,Pratt Abbott Windham,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac0495015330ef2e990068,Plummers Hardware,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac0495015330ef4f40006b,Plummers Hardware,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501535f47ce850089,Salvation Army Drop Box (BP Station),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501535f4810c7008f,Salvation Army Drop Box (Giant Eagle),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501535f49735a0092,Salvation Army Drop Box (Save-A-Lot),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501535f49b58b0095,Salvation Army Drop Box (Shop n Save),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501535f49f70a0098,Salvation Army Drop Box (Rear of PNC Bank),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501535f4a39d3009b,Salvation Army Drop Box (United Presbyterian Church),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501535f4a5a51009e,Salvation Army Drop Box (Upper Tyrone),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501535f4a7b2700a1,Viola's Market Evans City,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501535f4abd8300a4,Salvation Army Drop Box (Allison Park Travel),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac049501537e2ffaa900b2,SA FAMILY STORE #16,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a5d91ad52ac0495015392c920ec00b8,RIVIERA CAFE,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80800b64fb53ed016518e5a3480008,Ragnaccis Restaurant,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80800f559c116f01562b15f869021b,FAMILY FUN CUTS,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801054e878ff0154ebca41b80002,Amsterdam Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801054e878ff0154ebca45b30005,Bethlehem Recycling,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801054e878ff0154ebca47a50008,Cairo Solid Waste,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801054e878ff0154ebca49c6000b,Catskill Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a23e04052002c,Day box  day box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a40807b950038,Mansfield Transfer Station Mansfield TS(DB),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a430575e6003d,Coxsackie Transfer,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a43065c230040,Booth House Corps,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a4307283a0043,Catskill Transfer,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a4309d4b0004b,Clifton park store,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a4320c5310056,Military Housing,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a432166390059,Troy Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a4323bf48005c,Saratoga Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a45a6ee1f0068,Suny Parking,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a470fc0d5006e,Crimson Terrace Dropbox,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a4acd17fa0073,Woodbury (TS) Woodbury (ts),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a4ff3630d0081,Brooklyn (ts),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a5f66917700c0,The Salvation Army Family Store & Donation Center,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a6ed9a23500ee,St James Church,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a70a498a700f4,Oregon Dairy,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a70a6160f00f7,York Co. Solid Waste,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a70a7ad6000fa,Shopping Center,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a70a93c4a00fd,Dropbox- Record Club of America,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a70a9a1ed0100,Landis Market,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a70aa108b0103,Kwik Fill Gas Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a73fff55a010e,Sears Auto @ Colonial Park Mall,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a73fff8ec0114,Exxon Gas Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a73fff9f10117,Pizzatown,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80801659992b45015a73fffaf6011a,Suburban Propane,,,,False,True,Marked do not import
